Sample number,epoch machine time (ns),Timestamp for frame capture.read  (ns),Timestamp LPMSB2 (s),"Quaternions [q0, q1, q2, q3] LPMS-B2","Euler [Roll, Pitch, Yaw] LPMSB2"
5341,1692882696030318909,1692882696000185100,1239.015,"[0.2042379230260849, 0.1667129099369049, -0.43347448110580444, -0.8617387413978577]","[50.05564498901367, 27.670732498168945, 166.4519805908203]"
5342,1692882696036276593,1692882696000185100,1239.02,"[0.20387645065784454, 0.1672968566417694, -0.43462032079696655, -0.8611338138580322]","[50.229068756103516, 27.732717514038086, 166.56126403808594]"
5343,1692882696042370005,1692882696000185100,1239.025,"[0.2034946084022522, 0.167878195643425, -0.4357011616230011, -0.8605645298957825]","[50.394195556640625, 27.792171478271484, 166.67079162597656]"
5344,1692882696048244265,1692882696000185100,1239.03,"[0.20306538045406342, 0.16839540004730225, -0.4367001950740814, -0.8600584268569946]","[50.54861068725586, 27.84084129333496, 166.77996826171875]"
5345,1692882696054240528,1692882696000185100,1239.035,"[0.2026253491640091, 0.16887381672859192, -0.43765974044799805, -0.8595805168151855]","[50.697628021240234, 27.88400650024414, 166.8872833251953]"
5346,1692882696060310247,1692882696000185100,1239.04,"[0.20219746232032776, 0.1693582385778427, -0.4386275112628937, -0.8590924739837646]","[50.847835540771484, 27.92837905883789, 166.9939727783203]"
5347,1692882696066105561,1692882696000185100,1239.045,"[0.20179049670696259, 0.16983705759048462, -0.4395887851715088, -0.8586021661758423]","[50.99684143066406, 27.972944259643555, 167.09793090820312]"
5348,1692882696071834534,1692882696000185100,1239.05,"[0.20141145586967468, 0.170279398560524, -0.44051873683929443, -0.8581268191337585]","[51.14067840576172, 28.0144100189209, 167.19593811035156]"
5349,1692882696077954720,1692882696000185100,1239.055,"[0.20105789601802826, 0.1707720011472702, -0.4415864646434784, -0.8575628399848938]","[51.304107666015625, 28.064441680908203, 167.2985382080078]"
5350,1692882696083942139,1692882696000185100,1239.06,"[0.2007121443748474, 0.17129503190517426, -0.4426972568035126, -0.8569666743278503]","[51.474056243896484, 28.118562698364258, 167.40353393554688]"
5351,1692882696089773325,1692882696000185100,1239.065,"[0.20036937296390533, 0.17183132469654083, -0.4438175857067108, -0.8563597202301025]","[51.64575958251953, 28.1741943359375, 167.5094451904297]"
5352,1692882696095696403,1692882696000185100,1239.07,"[0.20002231001853943, 0.17235960066318512, -0.44496583938598633, -0.8557386994361877]","[51.82173156738281, 28.228927612304688, 167.6166534423828]"
5353,1692882696101776264,1692882696100907102,1239.075,"[0.1996757835149765, 0.17287082970142365, -0.44613972306251526, -0.8551050424575806]","[52.00143814086914, 28.282028198242188, 167.7240753173828]"
5354,1692882696107938109,1692882696100907102,1239.08,"[0.19931156933307648, 0.17345747351646423, -0.44730737805366516, -0.8544609546661377]","[52.18193054199219, 28.341922760009766, 167.83749389648438]"
5355,1692882696113846754,1692882696100907102,1239.085,"[0.19891805946826935, 0.17396804690361023, -0.44833749532699585, -0.8539087772369385]","[52.34299087524414, 28.38998794555664, 167.9456329345703]"
5356,1692882696119644081,1692882696100907102,1239.09,"[0.19852598011493683, 0.17438340187072754, -0.4494084119796753, -0.8533521890640259]","[52.508846282958984, 28.4283447265625, 168.05020141601562]"
5357,1692882696125609919,1692882696100907102,1239.095,"[0.19814884662628174, 0.17486850917339325, -0.4504329562187195, -0.852800190448761]","[52.66896438598633, 28.474096298217773, 168.1553192138672]"
5358,1692882696131323050,1692882696100907102,1239.1000000000001,"[0.19776219129562378, 0.175388365983963, -0.45138809084892273, -0.8522780537605286]","[52.82016372680664, 28.521875381469727, 168.26107788085938]"
5359,1692882696137353857,1692882696100907102,1239.105,"[0.19738686084747314, 0.17585015296936035, -0.45238423347473145, -0.8517415523529053]","[52.97642135620117, 28.5644588470459, 168.36410522460938]"
5360,1692882696143571543,1692882696100907102,1239.1100000000001,"[0.1970200091600418, 0.17631545662879944, -0.4534812867641449, -0.8511466979980469]","[53.14717102050781, 28.609041213989258, 168.4701690673828]"
5361,1692882696149665725,1692882696100907102,1239.115,"[0.19664792716503143, 0.17680703103542328, -0.4545782506465912, -0.850545346736908]","[53.31867980957031, 28.65592384338379, 168.57846069335938]"
5362,1692882696155560377,1692882696100907102,1239.1200000000001,"[0.19627386331558228, 0.17730119824409485, -0.4556524157524109, -0.8499538898468018]","[53.48731994628906, 28.702451705932617, 168.6864776611328]"
5363,1692882696161528290,1692882696100907102,1239.125,"[0.19592170417308807, 0.1777850091457367, -0.4567842185497284, -0.8493264317512512]","[53.66385269165039, 28.74961280822754, 168.79379272460938]"
5364,1692882696167225099,1692882696100907102,1239.13,"[0.1955951303243637, 0.17827634513378143, -0.45797693729400635, -0.8486561179161072]","[53.84896469116211, 28.799545288085938, 168.9010467529297]"
5365,1692882696173063728,1692882696100907102,1239.135,"[0.1952957957983017, 0.17879082262516022, -0.45919036865234375, -0.8479608297348022]","[54.03715133666992, 28.85346031188965, 169.0075225830078]"
5366,1692882696179493925,1692882696100907102,1239.14,"[0.195017471909523, 0.17931059002876282, -0.4604330062866211, -0.8472410440444946]","[54.22951126098633, 28.90923500061035, 169.11326599121094]"
5367,1692882696185378198,1692882696100907102,1239.145,"[0.19476352632045746, 0.17983506619930267, -0.46172207593917847, -0.8464863300323486]","[54.428470611572266, 28.967220306396484, 169.218505859375]"
5368,1692882696191274148,1692882696100907102,1239.15,"[0.1945168823003769, 0.18039602041244507, -0.4630799889564514, -0.8456815481185913]","[54.63815689086914, 29.03009605407715, 169.3278045654297]"
5369,1692882696197968153,1692882696100907102,1239.155,"[0.19427141547203064, 0.1809455007314682, -0.46441715955734253, -0.8448870778083801]","[54.8450927734375, 29.091310501098633, 169.4359130859375]"
5370,1692882696204312514,1692882696201650674,1239.16,"[0.19402696192264557, 0.18149641156196594, -0.4657442569732666, -0.8440941572189331]","[55.0510139465332, 29.152379989624023, 169.54396057128906]"
5371,1692882696212238925,1692882696201650674,1239.165,"[0.1937803477048874, 0.1820395588874817, -0.4670165181159973, -0.8433306217193604]","[55.24936294555664, 29.21158790588379, 169.6500701904297]"
5372,1692882696218014176,1692882696201650674,1239.17,"[0.1935434639453888, 0.182575061917305, -0.4682098627090454, -0.8426072597503662]","[55.43635940551758, 29.269357681274414, 169.75201416015625]"
5373,1692882696223585880,1692882696201650674,1239.175,"[0.19331376254558563, 0.18309743702411652, -0.4693373143672943, -0.8419190645217896]","[55.61379623413086, 29.32514190673828, 169.85020446777344]"
5374,1692882696230386081,1692882696201650674,1239.18,"[0.1930978000164032, 0.18360675871372223, -0.47039318084716797, -0.8412682414054871]","[55.78065872192383, 29.379281997680664, 169.9436492919922]"
5375,1692882696236208280,1692882696201650674,1239.185,"[0.1928868144750595, 0.18411199748516083, -0.4713791310787201, -0.8406540155410767]","[55.93750762939453, 29.432283401489258, 170.03390502929688]"
5376,1692882696242310941,1692882696201650674,1239.19,"[0.19268353283405304, 0.18460942804813385, -0.4723210334777832, -0.84006267786026]","[56.087928771972656, 29.484228134155273, 170.1213836669922]"
5377,1692882696248333390,1692882696201650674,1239.195,"[0.19249913096427917, 0.1850951910018921, -0.47324225306510925, -0.8394794464111328]","[56.234981536865234, 29.535621643066406, 170.2054901123047]"
5378,1692882696254630986,1692882696201650674,1239.2,"[0.1923007220029831, 0.1855435073375702, -0.47421321272850037, -0.8388777375221252]","[56.38913345336914, 29.582725524902344, 170.29107666015625]"
5379,1692882696260669863,1692882696201650674,1239.205,"[0.19215387105941772, 0.1860184669494629, -0.47511792182922363, -0.8382940888404846]","[56.533287048339844, 29.634666442871094, 170.37013244628906]"
5380,1692882696266425004,1692882696201650674,1239.21,"[0.1920401155948639, 0.1864902824163437, -0.4760240912437439, -0.8377010226249695]","[56.6771354675293, 29.68805694580078, 170.44554138183594]"
5381,1692882696272202396,1692882696201650674,1239.215,"[0.19194525480270386, 0.18695257604122162, -0.47694477438926697, -0.8370958566665649]","[56.8227653503418, 29.741586685180664, 170.51905822753906]"
5382,1692882696277966135,1692882696201650674,1239.22,"[0.1918601542711258, 0.18739940226078033, -0.4778735637664795, -0.8364855647087097]","[56.96932601928711, 29.79402732849121, 170.59109497070312]"
5383,1692882696293223080,1692882696201650674,1239.2250000000001,"[0.19181925058364868, 0.1877678781747818, -0.47878122329711914, -0.8358931541442871]","[57.110511779785156, 29.840452194213867, 170.6528778076172]"
5384,1692882696302468937,1692882696302371390,1239.23,"[0.19175748527050018, 0.18820416927337646, -0.47971266508102417, -0.835274875164032]","[57.25723648071289, 29.89297103881836, 170.72216796875]"
5385,1692882696310675860,1692882696302371390,1239.2350000000001,"[0.19169791042804718, 0.18863527476787567, -0.4805949926376343, -0.8346838355064392]","[57.3968505859375, 29.944421768188477, 170.7891845703125]"
5386,1692882696317122347,1692882696302371390,1239.24,"[0.1916380673646927, 0.18905457854270935, -0.48149538040161133, -0.8340835571289062]","[57.53910827636719, 29.994726181030273, 170.85641479492188]"
5387,1692882696323500116,1692882696302371390,1239.2450000000001,"[0.1915818601846695, 0.18946465849876404, -0.48241710662841797, -0.8334705829620361]","[57.68446731567383, 30.044416427612305, 170.9237060546875]"
5388,1692882696329876281,1692882696302371390,1239.25,"[0.19150060415267944, 0.18984101712703705, -0.4833965599536896, -0.8328359723091125]","[57.83838653564453, 30.089637756347656, 170.9941864013672]"
5389,1692882696336170950,1692882696302371390,1239.255,"[0.19144709408283234, 0.19021113216876984, -0.48433542251586914, -0.8322180509567261]","[57.985836029052734, 30.135292053222656, 171.05979919433594]"
5390,1692882696342457579,1692882696302371390,1239.26,"[0.1914082020521164, 0.1905733197927475, -0.4852677881717682, -0.8316008448600769]","[58.132080078125, 30.18079376220703, 171.1232147216797]"
5391,1692882696349057970,1692882696302371390,1239.265,"[0.1913721114397049, 0.19091573357582092, -0.4861541986465454, -0.8310126066207886]","[58.27125549316406, 30.223834991455078, 171.18345642089844]"
5392,1692882696355100452,1692882696302371390,1239.27,"[0.1913241744041443, 0.19123098254203796, -0.48695385456085205, -0.8304827809333801]","[58.397457122802734, 30.262353897094727, 171.24002075195312]"
5393,1692882696361083133,1692882696302371390,1239.275,"[0.19127853214740753, 0.19152431190013885, -0.48764267563819885, -0.8300215005874634]","[58.50687026977539, 30.2974853515625, 171.2906951904297]"
5394,1692882696366916768,1692882696302371390,1239.28,"[0.19122827053070068, 0.19178712368011475, -0.4881998598575592, -0.8296447396278381]","[58.59633255004883, 30.327739715576172, 171.33482360839844]"
5395,1692882696372465420,1692882696302371390,1239.285,"[0.19117371737957, 0.1920122653245926, -0.48861679434776306, -0.8293598294258118]","[58.664329528808594, 30.352313995361328, 171.37155151367188]"
5396,1692882696378400260,1692882696302371390,1239.29,"[0.19111494719982147, 0.19220809638500214, -0.48891481757164, -0.8291522264480591]","[58.714176177978516, 30.372343063354492, 171.40219116210938]"
5397,1692882696394641589,1692882696302371390,1239.295,"[0.19105099141597748, 0.1923786848783493, -0.48911136388778687, -0.8290114998817444]","[58.74853515625, 30.388370513916016, 171.42779541015625]"
5398,1692882696405410766,1692882696403110037,1239.3,"[0.19100457429885864, 0.1928837150335312, -0.48967957496643066, -0.8285692930221558]","[58.84536361694336, 30.444074630737305, 171.48731994628906]"
5399,1692882696413613147,1692882696403110037,1239.305,"[0.19093085825443268, 0.19299957156181335, -0.4897114932537079, -0.8285404443740845]","[58.85430145263672, 30.452106475830078, 171.50401306152344]"
5400,1692882696420710876,1692882696403110037,1239.31,"[0.19085034728050232, 0.19309566915035248, -0.4897245466709137, -0.828528881072998]","[58.86014938354492, 30.45748519897461, 171.51947021484375]"
5401,1692882696427105635,1692882696403110037,1239.315,"[0.19076743721961975, 0.19316871464252472, -0.48974505066871643, -0.8285188674926758]","[58.86661148071289, 30.46038818359375, 171.53404235839844]"
5402,1692882696432988897,1692882696403110037,1239.32,"[0.1906968653202057, 0.19321775436401367, -0.4898132085800171, -0.8284833431243896]","[58.87934112548828, 30.462017059326172, 171.5476837158203]"
5403,1692882696438828581,1692882696403110037,1239.325,"[0.19063422083854675, 0.19326800107955933, -0.48994022607803345, -0.8284109830856323]","[58.90068817138672, 30.464824676513672, 171.5628662109375]"
5404,1692882696445273369,1692882696403110037,1239.33,"[0.19058957695960999, 0.19332456588745117, -0.49015694856643677, -0.8282798528671265]","[58.935123443603516, 30.47026824951172, 171.580078125]"
5405,1692882696451265139,1692882696403110037,1239.335,"[0.19056469202041626, 0.1933678239583969, -0.4904823303222656, -0.8280828595161438]","[58.98499298095703, 30.476593017578125, 171.59864807128906]"
5406,1692882696457209932,1692882696403110037,1239.34,"[0.1905369907617569, 0.19341975450515747, -0.490858793258667, -0.8278540372848511]","[59.04273223876953, 30.484149932861328, 171.62014770507812]"
5407,1692882696463139456,1692882696403110037,1239.345,"[0.19050297141075134, 0.19348067045211792, -0.49124985933303833, -0.8276155591011047]","[59.1030158996582, 30.492414474487305, 171.6435089111328]"
5408,1692882696469062764,1692882696403110037,1239.3500000000001,"[0.19051596522331238, 0.19366976618766785, -0.4916429817676544, -0.8273348212242126]","[59.16564178466797, 30.51680564880371, 171.6698760986328]"
5409,1692882696475333760,1692882696403110037,1239.355,"[0.1904616802930832, 0.19374334812164307, -0.4920167624950409, -0.8271079063415527]","[59.224124908447266, 30.524978637695312, 171.6956024169922]"
5410,1692882696481283994,1692882696403110037,1239.3600000000001,"[0.1903923749923706, 0.19380559027194977, -0.4923397898674011, -0.8269169330596924]","[59.27513122558594, 30.53055191040039, 171.72024536132812]"
5411,1692882696487301265,1692882696403110037,1239.365,"[0.19031071662902832, 0.19386295974254608, -0.49260780215263367, -0.8267626762390137]","[59.318092346191406, 30.534320831298828, 171.74374389648438]"
5412,1692882696493230656,1692882696403110037,1239.3700000000001,"[0.190233513712883, 0.19392742216587067, -0.49281689524650574, -0.8266407251358032]","[59.35236740112305, 30.538497924804688, 171.76480102539062]"
5413,1692882696498964560,1692882696403110037,1239.375,"[0.19015666842460632, 0.193993479013443, -0.4929817020893097, -0.8265446424484253]","[59.38008499145508, 30.542415618896484, 171.7841339111328]"
5414,1692882696504565106,1692882696503686961,1239.38,"[0.19007569551467896, 0.19404913485050201, -0.4931248724460602, -0.826464831829071]","[59.4044189453125, 30.54477882385254, 171.80239868164062]"
5415,1692882696510837329,1692882696503686961,1239.385,"[0.18998153507709503, 0.19410863518714905, -0.49324697256088257, -0.8263996839523315]","[59.42598342895508, 30.546546936035156, 171.82150268554688]"
5416,1692882696516888005,1692882696503686961,1239.39,"[0.18988825380802155, 0.19417712092399597, -0.4933444857597351, -0.8263466954231262]","[59.444087982177734, 30.549057006835938, 171.840087890625]"
5417,1692882696522585252,1692882696503686961,1239.395,"[0.18980586528778076, 0.19425596296787262, -0.4934590458869934, -0.8262787461280823]","[59.46475601196289, 30.553449630737305, 171.85882568359375]"
5418,1692882696528301614,1692882696503686961,1239.4,"[0.18976272642612457, 0.1943119764328003, -0.49346551299095154, -0.8262715935707092]","[59.467960357666016, 30.556758880615234, 171.86740112304688]"
5419,1692882696534162313,1692882696503686961,1239.405,"[0.189682736992836, 0.19440682232379913, -0.49366331100463867, -0.8261495232582092]","[59.501373291015625, 30.563766479492188, 171.8902587890625]"
5420,1692882696539922215,1692882696503686961,1239.41,"[0.18960367143154144, 0.1945161521434784, -0.4938963055610657, -0.8260027170181274]","[59.540374755859375, 30.572669982910156, 171.91539001464844]"
5421,1692882696545943902,1692882696503686961,1239.415,"[0.18952155113220215, 0.19463536143302917, -0.49416661262512207, -0.8258318305015564]","[59.585262298583984, 30.582763671875, 171.94300842285156]"
5422,1692882696551582711,1692882696503686961,1239.42,"[0.18942908942699432, 0.1947738528251648, -0.49444082379341125, -0.8256561160087585]","[59.63143539428711, 30.594270706176758, 171.97317504882812]"
5423,1692882696558193616,1692882696503686961,1239.425,"[0.18931275606155396, 0.1948922723531723, -0.4946609139442444, -0.8255230188369751]","[59.6695556640625, 30.60172462463379, 172.0024871826172]"
5424,1692882696564025358,1692882696503686961,1239.43,"[0.18917571008205414, 0.19499698281288147, -0.49484848976135254, -0.8254173398017883]","[59.70293426513672, 30.606185913085938, 172.03189086914062]"
5425,1692882696569820689,1692882696503686961,1239.435,"[0.1890317052602768, 0.19508998095989227, -0.4950137138366699, -0.8253291845321655]","[59.73284912109375, 30.608795166015625, 172.0604248046875]"
5426,1692882696575903650,1692882696503686961,1239.44,"[0.1888849139213562, 0.195181205868721, -0.4951547682285309, -0.8252566456794739]","[59.7591667175293, 30.61080551147461, 172.08815002441406]"
5427,1692882696581745354,1692882696503686961,1239.445,"[0.1887463480234146, 0.19528621435165405, -0.4952888488769531, -0.8251830339431763]","[59.78461456298828, 30.61466407775879, 172.11558532714844]"
5428,1692882696587648918,1692882696503686961,1239.45,"[0.18858061730861664, 0.19538533687591553, -0.4954700767993927, -0.8250887393951416]","[59.817535400390625, 30.616718292236328, 172.14755249023438]"
5429,1692882696595232486,1692882696503686961,1239.455,"[0.18841974437236786, 0.19548548758029938, -0.49555885791778564, -0.8250484466552734]","[59.836570739746094, 30.618284225463867, 172.17529296875]"
5430,1692882696601118663,1692882696503686961,1239.46,"[0.1882644146680832, 0.19559207558631897, -0.49561747908592224, -0.8250234127044678]","[59.85116195678711, 30.620563507080078, 172.20159912109375]"
5431,1692882696607166563,1692882696604392600,1239.465,"[0.18811286985874176, 0.19570094347000122, -0.4956752061843872, -0.8249974846839905]","[59.86559295654297, 30.623287200927734, 172.2276153564453]"
5432,1692882696613536398,1692882696604392600,1239.47,"[0.1879681944847107, 0.19580373167991638, -0.49574586749076843, -0.8249636292457581]","[59.88167190551758, 30.625917434692383, 172.2530059814453]"
5433,1692882696619247997,1692882696604392600,1239.4750000000001,"[0.18781901895999908, 0.19591088593006134, -0.4958373010158539, -0.824917197227478]","[59.90106201171875, 30.62891960144043, 172.28001403808594]"
5434,1692882696625868528,1692882696604392600,1239.48,"[0.1876669079065323, 0.196035236120224, -0.4959401786327362, -0.8248604536056519]","[59.92265319824219, 30.633621215820312, 172.30892944335938]"
5435,1692882696632389429,1692882696604392600,1239.4850000000001,"[0.187466561794281, 0.1962539553642273, -0.49608537554740906, -0.8247666954994202]","[59.953914642333984, 30.64559555053711, 172.3509521484375]"
5436,1692882696638193463,1692882696604392600,1239.49,"[0.18730074167251587, 0.19639655947685242, -0.49624544382095337, -0.824674129486084]","[59.98481369018555, 30.65186882019043, 172.3848876953125]"
5437,1692882696645356425,1692882696604392600,1239.4950000000001,"[0.18714378774166107, 0.19652709364891052, -0.49651405215263367, -0.824517011642456]","[60.031471252441406, 30.658418655395508, 172.42152404785156]"
5438,1692882696651243708,1692882696604392600,1239.5,"[0.18696022033691406, 0.19664336740970612, -0.4968891739845276, -0.8243047595024109]","[60.09428787231445, 30.662841796875, 172.46450805664062]"
5439,1692882696657128693,1692882696604392600,1239.505,"[0.18681417405605316, 0.19679298996925354, -0.4971598982810974, -0.8241390585899353]","[60.14155578613281, 30.671987533569336, 172.50128173828125]"
5440,1692882696663073842,1692882696604392600,1239.51,"[0.186693012714386, 0.19692644476890564, -0.49741441011428833, -0.8239809274673462]","[60.18551254272461, 30.680805206298828, 172.53363037109375]"
5441,1692882696668891258,1692882696604392600,1239.515,"[0.18659618496894836, 0.19702883064746857, -0.49769484996795654, -0.8238090872764587]","[60.23208236694336, 30.68808937072754, 172.5623779296875]"
5442,1692882696675234270,1692882696604392600,1239.52,"[0.18651291728019714, 0.19710706174373627, -0.4980100691318512, -0.8236187696456909]","[60.28297805786133, 30.693981170654297, 172.58949279785156]"
5443,1692882696681040066,1692882696604392600,1239.525,"[0.18642792105674744, 0.19717489182949066, -0.4982919991016388, -0.8234512209892273]","[60.32868194580078, 30.698392868041992, 172.61476135253906]"
5444,1692882696686867915,1692882696604392600,1239.53,"[0.18634004890918732, 0.19722779095172882, -0.4984967112541199, -0.8233345150947571]","[60.36249542236328, 30.700380325317383, 172.63621520996094]"
5445,1692882696692932535,1692882696604392600,1239.535,"[0.18625007569789886, 0.19723625481128693, -0.4986746609210968, -0.823245108127594]","[60.3912239074707, 30.697399139404297, 172.65391540527344]"
5446,1692882696698818016,1692882696604392600,1239.54,"[0.186149463057518, 0.19722898304462433, -0.49880093336105347, -0.8231930732727051]","[60.41202163696289, 30.691679000854492, 172.66964721679688]"
5447,1692882696704608150,1692882696705299828,1239.545,"[0.1860290914773941, 0.1972208321094513, -0.4988238513469696, -0.8232083916664124]","[60.41769790649414, 30.68375587463379, 172.68325805664062]"
5448,1692882696711221053,1692882696705299828,1239.55,"[0.18595439195632935, 0.1975616216659546, -0.4990725815296173, -0.822992742061615]","[60.46525573730469, 30.716663360595703, 172.7238311767578]"
5449,1692882696717096650,1692882696705299828,1239.555,"[0.1857774704694748, 0.19750837981700897, -0.49892133474349976, -0.8231371641159058]","[60.444820404052734, 30.69911003112793, 172.73353576660156]"
5450,1692882696722857456,1692882696705299828,1239.56,"[0.18559205532073975, 0.19742847979068756, -0.4987226724624634, -0.8233185410499573]","[60.416770935058594, 30.67787742614746, 172.74050903320312]"
5451,1692882696728753129,1692882696705299828,1239.565,"[0.18539965152740479, 0.19734078645706177, -0.4985102415084839, -0.8235114216804504]","[60.38661575317383, 30.65530776977539, 172.74716186523438]"
5452,1692882696734373552,1692882696705299828,1239.57,"[0.18521027266979218, 0.1972479522228241, -0.49833250045776367, -0.8236838579177856]","[60.361473083496094, 30.632692337036133, 172.75460815429688]"
5453,1692882696740160027,1692882696705299828,1239.575,"[0.18502099812030792, 0.19716906547546387, -0.4981953799724579, -0.8238282799720764]","[60.342769622802734, 30.611892700195312, 172.76461791992188]"
5454,1692882696746483065,1692882696705299828,1239.58,"[0.18483586609363556, 0.1971120983362198, -0.4981023967266083, -0.8239397406578064]","[60.33116149902344, 30.5939998626709, 172.7773895263672]"
5455,1692882696752298215,1692882696705299828,1239.585,"[0.18465229868888855, 0.19710800051689148, -0.49810680747032166, -0.8239790797233582]","[60.33545684814453, 30.582521438598633, 172.7974090576172]"
5456,1692882696758442242,1692882696705299828,1239.59,"[0.18452070653438568, 0.1970885545015335, -0.49821603298187256, -0.8239471912384033]","[60.35398483276367, 30.573509216308594, 172.81500244140625]"
5457,1692882696764383386,1692882696705299828,1239.595,"[0.18440072238445282, 0.19706782698631287, -0.49845826625823975, -0.823832631111145]","[60.39213943481445, 30.566219329833984, 172.83665466308594]"
5458,1692882696770051592,1692882696705299828,1239.6000000000001,"[0.18432274460792542, 0.19702556729316711, -0.4986313283443451, -0.8237553834915161]","[60.41854476928711, 30.55863380432129, 172.84950256347656]"
5459,1692882696775967356,1692882696705299828,1239.605,"[0.18421503901481628, 0.19704025983810425, -0.4990028142929077, -0.8235510587692261]","[60.47671890258789, 30.55684471130371, 172.8773651123047]"
5460,1692882696781780175,1692882696705299828,1239.6100000000001,"[0.18409724533557892, 0.1970730721950531, -0.49941226840019226, -0.8233212232589722]","[60.54127883911133, 30.556625366210938, 172.90908813476562]"
5461,1692882696787491668,1692882696705299828,1239.615,"[0.18396607041358948, 0.19712120294570923, -0.49984264373779297, -0.8230778574943542]","[60.609642028808594, 30.55733299255371, 172.94412231445312]"
5462,1692882696793707303,1692882696705299828,1239.6200000000001,"[0.1838320642709732, 0.19719025492668152, -0.500294029712677, -0.8228170275688171]","[60.6817741394043, 30.560176849365234, 172.981689453125]"
5463,1692882696799647826,1692882696705299828,1239.625,"[0.18369534611701965, 0.19729439914226532, -0.5007712244987488, -0.8225321769714355]","[60.7587776184082, 30.566669464111328, 173.02293395996094]"
5464,1692882696805397695,1692882696806485166,1239.63,"[0.18356579542160034, 0.197391539812088, -0.5012390613555908, -0.8222527503967285]","[60.8340950012207, 30.57276153564453, 173.06256103515625]"
5465,1692882696813436352,1692882696806485166,1239.635,"[0.18343119323253632, 0.19748298823833466, -0.5016900300979614, -0.8219858407974243]","[60.9068489074707, 30.577775955200195, 173.10169982910156]"
5466,1692882696819260736,1692882696806485166,1239.64,"[0.18329325318336487, 0.19757337868213654, -0.5021182894706726, -0.8217334151268005]","[60.97627258300781, 30.582265853881836, 173.14019775390625]"
5467,1692882696825453900,1692882696806485166,1239.645,"[0.183146670460701, 0.1976628303527832, -0.5025253891944885, -0.8214956521987915]","[61.042694091796875, 30.585920333862305, 173.17874145507812]"
5468,1692882696831232425,1692882696806485166,1239.65,"[0.18302300572395325, 0.1977807581424713, -0.5028708577156067, -0.8212833404541016]","[61.10018539428711, 30.593372344970703, 173.21414184570312]"
5469,1692882696837056247,1692882696806485166,1239.655,"[0.18286235630512238, 0.19788716733455658, -0.5032673478126526, -0.8210505247116089]","[61.165794372558594, 30.597780227661133, 173.2549285888672]"
5470,1692882696842851946,1692882696806485166,1239.66,"[0.18268701434135437, 0.19799107313156128, -0.5036429166793823, -0.820834219455719]","[61.228511810302734, 30.60081672668457, 173.29629516601562]"
5471,1692882696848532212,1692882696806485166,1239.665,"[0.18249398469924927, 0.19810032844543457, -0.5040207505226135, -0.8206189274787903]","[61.29207229614258, 30.603313446044922, 173.34002685546875]"
5472,1692882696854283487,1692882696806485166,1239.67,"[0.18229533731937408, 0.1982397586107254, -0.504398763179779, -0.820397138595581]","[61.35661697387695, 30.608535766601562, 173.3863983154297]"
5473,1692882696860202655,1692882696806485166,1239.675,"[0.18208229541778564, 0.19838857650756836, -0.5047673583030701, -0.820181667804718]","[61.42031478881836, 30.613733291625977, 173.43458557128906]"
5474,1692882696866238818,1692882696806485166,1239.68,"[0.18186728656291962, 0.19853699207305908, -0.5051692128181458, -0.8199459910392761]","[61.48906707763672, 30.618995666503906, 173.4843292236328]"
5475,1692882696872144319,1692882696806485166,1239.685,"[0.18165622651576996, 0.19870513677597046, -0.5056365728378296, -0.819663941860199]","[61.56818389892578, 30.62699317932129, 173.53768920898438]"
5476,1692882696878009680,1692882696806485166,1239.69,"[0.1814383566379547, 0.19892707467079163, -0.5061807632446289, -0.819322407245636]","[61.660518646240234, 30.640649795532227, 173.59857177734375]"
5477,1692882696883932004,1692882696806485166,1239.695,"[0.18119892477989197, 0.19914336502552032, -0.5068178772926331, -0.8189288377761841]","[61.767215728759766, 30.653057098388672, 173.665283203125]"
5478,1692882696889617755,1692882696806485166,1239.7,"[0.18096253275871277, 0.19929130375385284, -0.5074557662010193, -0.8185500502586365]","[61.872154235839844, 30.65855598449707, 173.72714233398438]"
5479,1692882696895319751,1692882696806485166,1239.705,"[0.18075096607208252, 0.19955472648143768, -0.5082630515098572, -0.8180316090583801]","[62.00545883178711, 30.67862892150879, 173.8011016845703]"
5480,1692882696901369737,1692882696806485166,1239.71,"[0.18055012822151184, 0.19983169436454773, -0.5090729594230652, -0.8175045847892761]","[62.13946533203125, 30.700666427612305, 173.87503051757812]"
5481,1692882696907306812,1692882696907541262,1239.715,"[0.18035170435905457, 0.20013512670993805, -0.5098705887794495, -0.8169769048690796]","[62.27247619628906, 30.725364685058594, 173.95005798339844]"
5482,1692882696913968095,1692882696907541262,1239.72,"[0.18014012277126312, 0.20043109357357025, -0.5106326937675476, -0.8164749145507812]","[62.400299072265625, 30.748109817504883, 174.02464294433594]"
5483,1692882696919759838,1692882696907541262,1239.7250000000001,"[0.1799130141735077, 0.20073868334293365, -0.5113363265991211, -0.816008985042572]","[62.52003860473633, 30.770540237426758, 174.09934997558594]"
5484,1692882696925967942,1692882696907541262,1239.73,"[0.17968019843101501, 0.20106041431427002, -0.5119898915290833, -0.8155710697174072]","[62.632843017578125, 30.793598175048828, 174.17364501953125]"
5485,1692882696931933215,1692882696907541262,1239.7350000000001,"[0.17943976819515228, 0.20137326419353485, -0.5125806927680969, -0.8151755928993225]","[62.73613739013672, 30.81473731994629, 174.24560546875]"
5486,1692882696937639438,1692882696907541262,1239.74,"[0.17920845746994019, 0.20167268812656403, -0.5131735801696777, -0.8147794008255005]","[62.83927917480469, 30.834999084472656, 174.31581115722656]"
